start_index,matrix_profile,nearest_neighbor_index
5996,5.788721977306971,5709
5997,5.787935767062215,5710
5998,5.814077527567952,5711
5999,5.822608165899337,5712
6000,5.835163602484756,5713
6001,5.847253437356104,7341
6002,5.494313364868071,7710
6003,5.285119609278464,7711
6004,5.045082448903452,7712
6005,4.8175173753025256,7713
6006,4.607150002940348,7714
6007,4.397293199688503,7715
6008,4.23320629028736,7717
6009,4.2054348057028035,7718
6010,3.9332080194103463,9756
6011,3.904803594085428,9757
6012,3.830259664650574,14709
6013,3.702115187338625,14077
6014,3.651641124675161,14712
6015,3.6796664813727302,14713
6016,3.5785714152850754,14714
6017,3.5312516226506756,14713
6018,3.4803525391121357,14714
6019,3.547989338090193,14714
6020,3.5625113473502887,14717
6021,3.595185842447575,14718
6022,3.580148524990445,14719
6023,3.6346697996046844,14720
6024,3.6730739059033453,14721
6025,3.738269101474972,14722
6026,3.7991795259817827,14721
6027,3.848070287448829,14722
6028,3.868947195466083,7736
6029,3.85650087430837,20792
6030,3.8461378564011497,16376
6031,3.707494693814377,16376
6032,3.449314729431434,16376
6033,3.4576897852594684,16376
6034,3.265477674913197,16376
6035,3.2035433830218225,16377
6036,3.3374697101491093,20797
6037,3.221767232972028,12638
6038,2.908829634729185,12639
6039,2.717494469857986,12640
6040,2.581435759062322,12641
6041,2.5824772385828045,12642
6042,2.5187621995825626,3320
6043,2.397913922669119,12644
6044,2.4055269320096215,12645
6045,2.425615229912149,12645
6046,2.3435331165620528,3323
6047,2.3616305167357323,3324
6048,2.277698169215987,3325
6049,2.2937342170248245,3326
6050,2.355664295351643,3327
6051,2.2373297998869885,3329
6052,1.8272992105564387,3329
6053,1.8128909831577555,3330
6054,1.7982524438972327,3331
6055,1.8507778246134288,3332
6056,1.7966346652152005,22162
6057,1.845985621685184,22163
6058,1.90467652135197,22164
6059,1.9153366196402415,22165
6060,1.985580402328343,22166
6061,2.0407128997431845,22167
6062,2.017490771829553,22168
6063,2.0807037404913533,22169
6064,2.1148481018607885,22170
6065,2.1565270062465443,22171
6066,2.208825943259538,22172
6067,2.3380614266202766,22173
6068,2.4583512698880146,22174
6069,2.010259750913493,21504
6070,1.9955343995719856,22176
6071,2.172052144474288,22177
6072,2.3800422251022013,22178
6073,2.5464957157330064,22179
6074,2.6228833181890314,22181
6075,3.652372428622756,22182
6076,5.44537232406378,22181
6077,7.485085147925155,22182
6078,9.222081944938054,22183
6079,10.753654769622273,11523
6080,10.63081292414175,13469
6081,10.648583653399927,13470
6082,10.643788981410701,13471
6083,10.638552890772118,13472
6084,10.534396267118357,13473
6085,10.515073790066932,13474
6086,10.595778718978329,13475
6087,10.363371308956388,13476
6088,10.46387116997254,13477
6089,10.47415129031822,13478
6090,10.5013019506448,13479
6091,10.466433747135035,13480
6092,10.709073539145727,13481
6093,10.758743847768837,13482
6094,10.750033418556233,13483
6095,10.710194374281492,13484
6096,10.762777586950126,13485
6097,10.604549182620811,13486
6098,10.710946358903682,13487
6099,10.583505880691652,13488
6100,10.367988251868471,13489
6101,10.481175578950124,13490
6102,10.434157681087312,13491
6103,10.412513404185468,13492
6104,10.531731172711138,13493
6105,10.346432277071914,17568
6106,10.13332704423007,17569
6107,10.452546098411563,13496
6108,10.307488519191862,13497
6109,10.370033488969987,13498
6110,10.240603390741382,13499
6111,10.228767476958236,13500
6112,10.297610463385793,13501
6113,10.310816158329072,13502
6114,10.27085195018207,13503
6115,10.226921172934892,13504
6116,10.217639937705133,13505
6117,10.292999672499382,13506
6118,10.209762029043619,13507
6119,10.206411403815943,13508
6120,10.189072660988083,13509
6121,10.251754412767376,13510
6122,10.157596762291538,13511
6123,10.268083590059566,13512
6124,9.846292731617734,2267
6125,10.947046182711066,4126
6126,9.083523073504411,2267
6127,10.463731556982236,18967
6128,10.085827063454971,18968
6129,10.866346377426535,16310
6130,10.867878759169667,5458
6131,10.710647435491353,5530
6132,11.057930751215334,5460
6133,11.031274123473809,16314
6134,11.044594143098234,16315
6135,11.069729702448821,5463
6136,11.085490811732072,5464
6137,10.832792366261929,9970
6138,10.795414545238861,9971
6139,10.821703504676373,9972
6140,10.768389326985503,9973
6141,10.706185142002374,9974
6142,10.802441330729323,9975
6143,10.782668571269536,9976
6144,10.793514919437458,13536
6145,10.809689565951562,13537
6146,10.816810902311968,13454
6147,10.7936309123675,13455
6148,10.782098942853743,13456
6149,10.77945625595577,13457
6150,10.972410046298993,9983
6151,10.912814658934636,13459
6152,10.864254931998206,27
6153,10.793291691145804,28
6154,10.84847983846548,29
6155,10.795863833562999,30
6156,10.803835062641975,31
6157,10.710871125404267,32
6158,10.623481720522461,33
6159,10.598953713245079,34
6160,10.723813768277893,35
6161,10.713181743493578,36
6162,10.65111570235704,37
6163,10.672919129067767,38
6164,10.6228780189417,39
6165,10.785906584641808,40
6166,10.842095672374548,41
6167,10.918507234706562,42
6168,10.866563411628652,43
6169,10.71119243654707,44
6170,10.73646772510764,45
6171,10.59380838839018,46
6172,10.615103760123382,47
6173,10.436520729958076,48
6174,10.386410494711615,49
6175,10.504729209599965,50
6176,10.52758057028054,51
6177,10.505138600382267,52
6178,10.470392405545372,53
6179,10.367591899478,54
6180,10.460915171195937,55
6181,10.450381730532289,56
6182,10.42765579114829,57
6183,10.391624634374036,58
6184,10.620852791707238,59
6185,10.539812786396226,60
6186,10.527624738526919,61
6187,10.48647129861281,62
6188,10.515827371010063,63
6189,10.484338988001689,64
6190,10.56062748150121,65
6191,10.55845389042311,66
6192,10.563894756458922,67
6193,10.57420322010615,68
6194,10.557374332723835,69
6195,10.466484757998158,70
6196,10.764386506878598,71
6197,9.850126044058356,23766
6198,9.184834428139958,23767
6199,6.755299351316404,153
6200,4.752561327127806,26074
6201,4.061128297080529,26075
6202,3.647205154389068,17627
6203,3.138212009493069,6876
6204,2.8697173332889454,6877
6205,2.6294080229431818,6878
6206,2.4992788878022605,6879
6207,2.337038630841591,6880
6208,2.1491680923641105,6881
6209,2.008242889007237,6882
6210,1.8516400594548788,6883
6211,1.8072846146605657,6884
6212,1.6864436304821866,6885
6213,1.5932114781654225,6886
6214,1.5190491776000627,6887
6215,1.5000849052207077,6888
6216,1.4521896209198826,6889
6217,1.3970513305572323,6890
6218,1.4071609384310153,6891
6219,1.38568173787978,6892
6220,1.336247223521162,6893
6221,1.3023933446777547,6894
6222,1.2973478549697615,6895
6223,1.2906797726600938,6896
6224,1.2704563480443005,6897
6225,1.348563919183091,6898
6226,1.3360894755968975,6899
6227,1.3117055661332333,6900
6228,1.380485315063601,6901
6229,1.422321232162728,6902
6230,1.4182894741835586,6903
6231,1.4201071712165831,6904
6232,1.5657439445943406,8248
6233,1.5413263728115805,8249
6234,1.531679365878852,8250
6235,1.523832680682734,8251
6236,1.5322803337318787,8252
6237,1.522553208842968,8253
6238,1.5449896436781114,8254
6239,1.5797842769422152,8255
6240,1.597961206386116,8256
6241,1.629098456750858,6914
6242,1.649016177526029,8258
6243,1.6789617105604469,6916
6244,1.6913550704129918,6917
6245,1.6984701944243978,6918
6246,1.708249724810291,7880
6247,1.733593164185205,7881
6248,1.7835702378028382,8264
6249,1.7919870610603388,8265
6250,1.7991854647379766,8266
6251,1.8003512756468756,8267
6252,1.7991872191355713,8268
6253,1.8009705418342534,8269
6254,1.8004166776440922,8270
6255,1.7995116389996924,8271
6256,1.7960845529158365,8272
6257,1.7935671033094505,8273
6258,1.796466631245229,8274
6259,1.7919483355738335,8275
6260,1.789169780673674,8276
6261,1.7945212873377745,8277
6262,1.7946231975063058,8278
6263,1.797484364270747,8279
6264,1.799124073364822,8280
6265,1.7992694941417025,8281
6266,1.799662263494923,8282
6267,1.7976013175778582,8283
6268,1.8010488017020267,8284
6269,1.8013400561116282,8285
6270,1.7985501551629175,8286
6271,1.7961289320199776,8287
6272,1.803766672199659,8288
6273,1.8038786632314345,8289
6274,1.8018609964260925,8290
6275,1.7953595022938262,8291
6276,1.8004568378093004,8292
6277,1.803946844275918,8293
6278,1.8063032901547302,8294
6279,1.8078189075811275,8295
6280,1.8124003825246127,8296
6281,1.8187661260016927,8297
6282,1.8244669997275125,8298
6283,1.8269958730046387,8299
6284,1.830557811800401,8300
6285,1.8309073780087626,8301
6286,1.8305381304076465,8302
6287,1.8305474400917643,8303
6288,1.8317159399991314,8304
6289,1.8338796183737678,8305
6290,1.835273301960543,8306
6291,1.8417820224666785,8307
6292,1.8106369068512906,8308
6293,1.8141482969331095,8309
6294,1.921758744081694,8310
6295,1.9681484107294784,8312
6296,1.9281273012961198,8312
6297,2.0188507447507607,7833
6298,2.028312659980428,7834
6299,2.00810819022238,7835
6300,2.034402626957072,8316
6301,2.037431127512267,8317
6302,2.037836873467811,8318
6303,2.0489437143850107,7839
6304,2.0543749151579798,7840
6305,2.0287324444869315,25313
6306,1.9970458582731194,25314
6307,1.9741386217613057,25315
6308,1.9303793827157225,22532
6309,1.8133433806897024,22533
6310,1.878897967674667,22534
6311,1.9225697644176412,22535
6312,1.9376096390406958,22536
6313,1.9398721524361653,7752
6314,1.9790738427046248,7753
6315,2.031170815063353,25323
6316,2.0664562615685798,10443
6317,2.05750738012741,25325
6318,2.077895525012005,7757
6319,2.0624499027836705,25327
6320,2.113373595944947,23216
6321,2.0396800625344897,7760
6322,2.055617882338321,23218
6323,2.062740439276284,23219
6324,2.039595919778941,8436
6325,2.059113498085247,8436
6326,2.053457341571943,8437
6327,2.0621859118349177,8438
6328,1.99904285427248,8439
6329,2.070555371914688,8440
6330,2.059441093925785,8441
6331,2.051112297095862,8442
6332,2.062491907505374,8443
6333,2.0735301786653175,8444
6334,2.085938457505701,8445
6335,2.1011850837422905,8446
6336,2.1035223985855565,8447
6337,2.115847120282271,8448
6338,2.0705210287601057,7778
6339,2.0629771207571284,7779
6340,2.0516082656237273,7780
6341,2.089909637322061,7781
6342,2.1239381360001475,8453
6343,2.1248852092621684,8454
6344,2.1195080964799655,8264
6345,2.059948009462892,8265
6346,2.0265758805270595,8266
6347,2.033406958044615,8267
6348,2.034696227123599,8268
6349,2.033484224890524,8269
6350,2.038437556935714,8270
6351,2.0391421421889993,8271
6352,2.0396087158599103,8272
6353,2.037015570024,8273
6354,2.035016067561819,8274
6355,2.0307577260004566,8275
6356,2.0356190482075283,8276
6357,2.0384446956759454,8277
6358,2.0383509447916652,8278
6359,2.0449182327594344,8279
6360,2.045429861652068,8280
6361,2.0478865542001414,8281
6362,2.051722301200843,8282
6363,2.0415301303734004,8283
6364,2.0471475996230906,8284
6365,2.050653914466238,8285
6366,2.0496511124159738,8286
6367,2.0522627441974746,8287
6368,2.0475187426723815,8288
6369,2.0478347733412514,8289
6370,2.0474987096259434,8290
6371,2.050766701912087,8291
6372,2.0477938597864958,8292
6373,2.0549176791132227,8293
6374,2.0551775233534864,8294
6375,2.05628633416512,8295
6376,2.058183114369497,8296
6377,2.055630659291436,8297
6378,2.060173436310867,8298
6379,2.0627211220376043,8299
6380,2.0646603955107694,8300
6381,2.0656115988183656,8301
6382,2.0651012817661454,8302
6383,2.065391793733221,8303
6384,2.0665908188783706,8304
6385,2.0710960805346157,8305
6386,2.0752808254961703,8306
6387,2.07469548482764,8307
6388,2.047655992749717,8308
6389,2.0666228529660535,8309
6390,1.9603330467011164,8501
6391,1.890702001282539,8502
6392,1.914949466459355,8503
6393,1.9162488182527277,8313
6394,1.929941381078101,8314
6395,1.9278803426789612,13787
6396,1.925703351000884,13788
6397,1.9800090476817747,10333
6398,1.9639623965466435,10334
6399,2.0700833284532956,5631
6400,2.044247706138761,5632
6401,2.0493083067358575,5633
6402,1.9677373671538994,7746
6403,2.0228266875049274,7747
6404,1.9602849982778603,7748
6405,1.964684989120913,7749
6406,1.9454315283492045,7750
6407,1.9273761749368212,7751
6408,1.966354309673015,7752
6409,1.918287073548821,7753
6410,1.9102292747596306,7754
6411,1.8524876715593404,7755
6412,1.8586273233701178,7756
6413,1.8321830413195148,7757
6414,1.8496671480972422,7758
6415,1.8708242577745946,7759
6416,1.9155882014432686,7760
6417,1.9112164645532026,7761
6418,1.9195388265343454,7762
6419,1.9186911216055802,7763
6420,1.9082438185953834,7764
6421,1.897981639925069,7765
6422,1.9231871979738315,7766
6423,1.9585588448408005,7767
6424,1.9474223663816181,5656
6425,1.9312974070840807,5657
6426,1.9724193658722928,5658
6427,1.9965653395198617,8443
6428,1.987299528317025,8444
6429,1.9821819205151046,8445
6430,1.96799553311206,8446
6431,1.9715742594872512,8447
6432,1.9791288537974745,8448
6433,1.9873101824191042,8449
6434,1.9810067937267104,8450
6435,1.985020570149895,8451
6436,1.9866507621223073,8452
6437,1.9563412681778094,8453
6438,1.9325396495439249,8454
6439,1.937088936250238,8455
6440,1.9161878485967005,8456
6441,1.9045284248417127,8457
6442,1.9004587636971295,8458
6443,1.8971038440885744,8459
6444,1.8940637136985337,8460
6445,1.8957812498672717,8461
6446,1.8951483687085355,8462
6447,1.8817461209169524,8463
6448,1.8777269140578825,8464
6449,1.8796289530779837,8465
6450,1.8906526615063493,8466
6451,1.8889925898290023,8467
6452,1.8794694721120109,8468
6453,1.8870579653828965,8469
6454,1.8862774303294736,8470
6455,1.8780887658837195,8471
6456,1.879050852551264,8472
6457,1.8832474851177574,8473
6458,1.8850769463909884,8474
6459,1.8838322067504467,8475
6460,1.9134374109293832,8476
6461,1.9145700110277137,8477
6462,1.9151065309477704,8478
6463,1.913094802038692,8479
6464,1.913155773351166,8480
6465,1.9089957008319232,8481
6466,1.9099854971477535,8482
6467,1.9093562840063023,8483
6468,1.9098875755882088,8484
6469,1.9129618525885568,8485
6470,1.9229957689337687,8486
6471,1.9232870233913972,8487
6472,1.9203005523330778,8488
6473,1.9216798157359671,8489
6474,1.9233675151346903,8490
6475,1.922247618835954,8491
6476,1.9223307222696517,8492
6477,1.925422361599952,8493
6478,1.91794195320072,8494
6479,1.9200106953891387,8495
6480,1.9059411373373059,8496
6481,1.9062182817648876,8497
6482,1.904853932046113,8498
6483,1.9566613477517367,23475
6484,1.8699314506653406,23476
6485,1.965729176215925,23477
6486,2.103819797989625,8502
6487,2.130176373625777,8503
6488,2.1236949784418253,8504
6489,2.1216125298820163,10329
6490,2.118992533303462,10330
6491,2.1628235703748873,10331
6492,2.1480856062630336,10332
6493,2.158047052394835,10333
6494,2.1779553915052574,10334
6495,2.2924031613435463,8511
6496,2.3127088694167326,7743
6497,2.2693783769147173,7744
6498,2.27027799937046,7745
6499,2.179820194725986,10339
6500,2.2071270823106297,10340
6501,2.1932712769081384,17349
6502,2.176847325779243,17350
6503,2.164287555774808,17351
6504,2.177577470385078,7751
6505,2.1397540412491103,7752
6506,2.116020961007682,7753
6507,2.0967518356800343,7754
6508,2.1152786182366823,7755
6509,2.129585303285011,7756
6510,2.1161772963806844,7757
6511,2.1195748979864564,7758
6512,2.1202980212798455,7759
6513,2.1475370315079565,7761
6514,2.1432035081406147,24562
6515,2.1174123112091516,12467
6516,2.07628229034341,12468
6517,2.096986083458132,12469
6518,2.078324130698969,12470
6519,2.054745190476244,12471
6520,2.03586020494815,12472
6521,2.0196289076678036,12473
6522,2.0145218435855234,12474
6523,2.0066593721621624,12475
6524,2.003576801859627,12476
6525,1.9792336597790605,12477
6526,2.0176961002248412,5757
6527,1.9485606994525064,22560
6528,1.9320333791145712,22561
6529,1.933213102987736,22561
6530,1.9148703323919067,22562
6531,1.9171601864730818,22563
6532,1.9250265998800657,22564
6533,1.8951264050245302,22566
6534,1.8621399069519826,10566
6535,1.8386514176938051,10567
6536,1.763621701108744,10568
6537,1.7620802779558198,10569
6538,1.7513106666951932,10570
6539,1.7491902912366206,10571
6540,1.7484277317951864,10572
6541,1.7280035024583948,10573
6542,1.7270122686607419,10574
6543,1.725148558048049,10575
6544,1.7245328213069775,10576
6545,1.7317459168566804,10577
6546,1.7306395273142248,10578
6547,1.7305179290140327,10579
6548,1.7271179802788907,10580
6549,1.7177548383787211,10581
6550,1.7166156936620196,10582
6551,1.7150428093820878,10583
6552,1.7163594860553366,10584
6553,1.7130147634354853,10585
6554,1.7269999843374717,10586
6555,1.7281278987360613,10587
6556,1.7145625782112437,10588
6557,1.7165270632473801,10589
6558,1.714445306680495,10590
6559,1.7136486929380241,10591
6560,1.715791758323483,10592
6561,1.718405431092046,10593
6562,1.7170862226782306,10594
6563,1.71341499769775,10595
6564,1.7124515738583765,10596
6565,1.707013189786688,10597
6566,1.6975332137347279,10598
6567,1.6937758161028866,10599
6568,1.6896698888311552,10600
6569,1.6936437572029939,10601
6570,1.6940274860175306,10602
6571,1.6929668308121668,10603
6572,1.6955851848596455,10604
6573,1.7010024782773567,10605
6574,1.7015172354877237,10606
6575,1.7028451335327117,10607
6576,1.7070460384422208,10608
6577,1.7075961087019407,10609
6578,1.7039981089483605,10610
6579,1.6745693766497147,10611
6580,1.6181460614507786,10612
6581,1.6250880253487636,10613
6582,1.556521017863486,10614
6583,1.5412713195961083,10615
6584,1.599875496243845,10616
6585,1.6055420742256021,10617
6586,1.6027102090395406,10618
6587,1.6089140506677275,10619
6588,1.5878579378211717,10620
6589,1.5963767346957025,10621
6590,1.5930323610882184,10622
6591,1.6276767235812226,10623
6592,1.6667570132618645,10624
6593,1.68966476625623,10625
6594,1.6919715472151609,10626
6595,1.834403517152865,10627
6596,1.8175446387133463,10628
6597,1.8238060888556618,10629
6598,1.8594769707325476,10630
6599,1.8699511352680172,10631
6600,1.9081921346070685,10632
6601,1.9110237342020162,10633
6602,1.8511382405890058,10634
6603,1.8610046490459045,10635
6604,1.883401355551756,10636
6605,1.89699978421313,10637
6606,1.938698339915467,7950
6607,1.9448881259496076,10639
6608,1.948754560134619,10640
6609,1.9194333042987708,10641
6610,1.9079450821764712,10642
6611,1.9357001405382472,10643
6612,1.9266775616749878,10644
6613,2.0236926394153603,10645
6614,2.196257687797821,10646
6615,2.279747313288804,10647
6616,2.331650593182304,11800
6617,2.332339153751486,11801
6618,2.365576390925572,11802
6619,2.408292095459318,11803
6620,2.435496103753638,10652
6621,2.4581001049167748,10653
6622,2.448507556313758,8638
6623,2.467066852375762,8639
6624,2.508408724299947,8640
6625,2.505018998241341,8641
6626,2.5680212769829143,8642
6627,2.5823329743717327,8643
6628,2.603977866201752,8644
6629,2.6245901308280164,8645
6630,2.578738434888216,24678
6631,2.5857521628679994,5671
6632,2.5075405135525224,5672
6633,2.5077514173764244,5673
6634,2.531788735585953,5674
6635,2.539967470910628,5675
6636,2.5445830526534827,5676
6637,2.5590393183615534,5677
6638,2.5881443890420743,5678
6639,2.596555866620538,24687
6640,2.5948938005809805,24688
6641,2.5874225409652682,24689
6642,2.5869563258952906,24690
6643,2.5868795247034653,24691
6644,2.5872944931254525,24692
6645,2.5836479970335793,24693
6646,2.580539576182795,24694
6647,2.5725789180205703,24695
6648,2.5610443396747056,24696
6649,2.5606097623511075,24697
6650,2.525358781307789,24698
6651,2.520251573113724,24699
6652,2.519320573482709,24700
6653,2.5154264315955954,24701
6654,2.5143433977679903,24702
6655,2.515629338583905,24703
6656,2.5040220056197944,24704
6657,2.501111188078129,24705
6658,2.497965477603888,24706
6659,2.494682542171845,24707
6660,2.492191696831756,24708
6661,2.4921426633980333,24709
6662,2.482400964853695,24710
6663,2.477240608995917,24711
6664,2.4730646524826794,24712
6665,2.4710030577092135,24713
6666,2.457823971532649,24714
6667,2.4195657891477094,24715
6668,2.381642988650475,24716
6669,2.36137307737175,24717
6670,2.3587190095237522,24718
6671,2.3499482598433645,24719
6672,2.327276157736164,24720
6673,2.3199469534466406,24721
6674,2.304632369893348,24722
6675,2.292027991261032,24723
6676,2.279569682621366,24724
6677,2.2721238032911213,24725
6678,2.2309912747380296,24726
6679,2.0711094348399093,4666
6680,1.7546875431552522,4667
6681,1.745188376212088,4668
6682,1.737131505216747,4669
6683,1.7207985545485907,4670
6684,1.6811377786741022,4671
6685,1.6659845419787807,4672
6686,1.6700098783799593,4673
6687,1.6216621139623395,4674
6688,1.6181081620836775,4675
6689,1.603091487334248,4676
6690,1.6038646630209827,4677
6691,1.5632364566657129,4678
6692,1.57505525484288,4679
6693,1.547913630928492,4680
6694,1.546537453804759,4681
6695,1.5733648784504917,4682
6696,1.5588030163927682,4682
6697,1.5357258306572663,4683
6698,1.563909854069453,4684
6699,1.6075599429805638,4685
6700,1.6507625057947848,4686
6701,1.7112721215970648,4687
6702,1.668634142674734,25517
6703,1.7083921759792342,25518
6704,1.7658821843758672,25519
6705,1.7820027946800614,25520
6706,1.782902469838425,4690
6707,1.8086730456068647,4691
6708,1.8250939626039389,4692
6709,1.8965612683156234,4693
6710,1.9356489930076455,4694
6711,2.0029713119715935,4695
6712,2.091739869585226,22167
6713,2.0509613352215537,22168
6714,2.1619207065946506,8059
6715,2.2993289172561044,21498
6716,2.4816515611791377,21499
6717,2.6427093079982615,21500
6718,2.996454030393757,21501
6719,3.267981548302303,21502
6720,3.551281758430081,19488
6721,3.9556439628270064,22175
6722,4.232207489525071,18223
6723,4.455853775549946,9123
6724,5.156397040134516,6072
6725,5.4387942958189175,9125
6726,5.395331837167882,12677
6727,8.121891357533169,23526
6728,10.491140931865942,7469
6729,10.84419319772061,7470
6730,10.810422161583835,7471
6731,10.702978384244773,7472
6732,10.844537996746611,7473
6733,10.755648470794403,1127
6734,10.722265554846171,20927
6735,10.785932040035181,1129
6736,10.620833344994733,1130
6737,10.617083768002887,1131
6738,10.4617457581775,7479
6739,10.30148028554524,7480
6740,10.231632432376491,7481
6741,10.271517242059698,7482
6742,10.182916324574723,7483
6743,10.173136488000363,7484
6744,10.08131926543612,7485
6745,10.020445169649218,7486
6746,10.033604019930943,7487
6747,9.908966104916562,7488
6748,9.884449553061339,7489
6749,9.87433231081126,7490
6750,9.846918536475453,7491
6751,9.867165586498732,7492
6752,9.932128892207645,7493
6753,9.926792898903395,7494
6754,9.931367624820265,7495
6755,9.950482997234412,7496
6756,9.991374332106135,7497
6757,9.932803605774756,3932
6758,9.963888344690801,3933
6759,9.924839313548672,3934
6760,9.906840994429647,3935
6761,9.91792035111431,3936
6762,10.023567074344166,15074
6763,10.012210271276865,15075
6764,9.9674173540409,15076
6765,9.84332668469716,15077
6766,9.826283446383425,15078
6767,9.877558320130525,15079
6768,9.831464648288776,15080
6769,9.880870218510315,15081
6770,9.803353934514995,15082
6771,9.754926463511163,15083
6772,9.77949585730812,15084
6773,9.827682646848263,15085
6774,9.847361407208505,15086
6775,9.879444774218301,15087
6776,9.920913725966289,15088
6777,9.789802797734296,15089
6778,9.844816677968275,15090
6779,9.98391423762816,15091
6780,9.981331842901326,15092
6781,10.048363421269748,15093
6782,9.905712055573597,15094
6783,9.830541580410344,15095
6784,9.836395872885252,15096
6785,9.869166270099214,15097
6786,9.813418875580632,15098
6787,9.856133259820288,15099
6788,9.875121849684762,15100
6789,9.857466196794828,15101
6790,9.882437682788215,15102
6791,9.938304022308534,15103
6792,9.863929072947577,15104
6793,9.92125898667647,15105
6794,9.939577170290226,15106
6795,9.73894943722303,15107
6796,9.872963747646939,15108
6797,9.663137018477103,15109
6798,9.57121229900064,13962
6799,9.50314902350295,13963
6800,9.39794404241012,13964
6801,9.327491397380467,13965
6802,9.08934576093053,13966
6803,8.843535534907996,13967
6804,8.859714621116458,13968
6805,8.186841019279603,13969
6806,7.881438169438307,13970
6807,7.374185701415143,13971
6808,8.059550671038137,13972
6809,8.186759295658852,13973
6810,8.242545366841322,13974
6811,9.328836198376536,13975
6812,10.562622708733896,13980
6813,10.030829612502036,24870
6814,10.789069602813221,9455
6815,10.847716098542012,9456
6816,10.933658486935915,22250
6817,10.960342558807334,24982
6818,11.01916791560652,9459
6819,11.016416842468528,9460
6820,10.939268355763227,9461
6821,10.988816336195175,8784
6822,10.919749830175332,9463
6823,10.965705271316423,9464
6824,10.844349189208279,8787
6825,10.902362953368115,8788
6826,10.79065545194911,8789
6827,10.796363457437682,8790
6828,10.928129018887958,10792
6829,10.9164635094841,8792
6830,10.88558197211666,8793
6831,10.810162784266373,3359
6832,10.740645463408983,8795
6833,10.589609390823727,3361
6834,10.820190678139864,24999
6835,10.832303311739482,25000
6836,10.836259808571242,25001
6837,10.856536064490246,25002
6838,10.778779844911726,25003
6839,10.816759819950477,25004
6840,10.775072970991236,25005
6841,10.727113763105354,1513
6842,10.641293800309011,1514
6843,10.538967765195423,1515
6844,10.7581002763888,25009
6845,10.697435253668372,1517
6846,10.708147700824988,25011
6847,10.7496071872722,1519
6848,10.966437907049512,1520
6849,11.080425382558785,1026
6850,11.092488091620375,10814
6851,11.110324679954374,10815
6852,11.144138417621939,10816
6853,11.114936828394738,10817
6854,11.16541705616348,1526
6855,10.828324515090673,4032
6856,10.849423692324379,4033
6857,10.784123424545463,4034
6858,11.053145586227675,13518
6859,11.07427195391034,1531
6860,10.834474047710012,4037
6861,10.930482547615597,13521
6862,10.781426641702911,13522
6863,10.542347950453339,13523
6864,10.467337000709946,13524
6865,10.52999855100972,13525
6866,10.522334202187636,13526
6867,10.590420798238197,13527
6868,10.460585288744443,15454
6869,10.197712534630064,11583
6870,10.167434730834831,13530
6871,8.928421158676077,11585
6872,4.692953966873411,15030
6873,3.3605150862719615,825
6874,3.0219457730537034,826
6875,2.705462467319057,17627
6876,2.422625544263711,15033
6877,2.54739919583892,15035
6878,2.382380633386088,15036
6879,2.3041702658044922,15037
6880,2.2000832389637544,10912
6881,2.0878760972952155,10913
6882,1.956485506561835,10914
6883,1.8098141803541046,10915
6884,1.7413639602271633,10916
6885,1.6531087373225812,10917
6886,1.5932114781654225,6213
6887,1.5190491776000627,6214
6888,1.5000849052207077,6215
6889,1.4521896209198826,6216
6890,1.3970513305572323,6217
6891,1.4027264611513781,16972
6892,1.38568173787978,6219
6893,1.336247223521162,6220
6894,1.3023933446777547,6221
6895,1.2973478549697615,6222
6896,1.2906797726600938,6223
6897,1.2704563480443005,6224
6898,1.3332619188362191,8914
6899,1.332443932991913,8915
6900,1.3117055661332333,6227
6901,1.3302840730212544,8917
6902,1.3243490782434797,16983
6903,1.3735739758863517,16984
6904,1.3920086914593688,10936
6905,1.3849605837802765,10937
6906,1.390256028077696,10938
6907,1.3848631502944984,10939
6908,1.3824277899855815,10940
6909,1.4078778842209672,10941
6910,1.402893688135264,10942
6911,1.4176536138254305,10943
6912,1.4330249526391936,10944
6913,1.430310792069021,10945
6914,1.4940027540782461,16995
6915,1.4999599424835068,16996
6916,1.5155656227353544,16997
6917,1.525976371502382,16998
6918,1.5891357655311464,16999
6919,1.6033171850191459,17000
6920,1.6285273588659315,17001
6921,1.6450042064633865,17002
6922,1.6498021927783038,17003
6923,1.6550098988031166,17004
6924,1.6648410622077998,17005
6925,1.6746750416769305,21807
6926,1.6842078347768252,21808
6927,1.6850817407065397,21809
6928,1.6865571434154638,21810
6929,1.6859382410325865,21811
6930,1.6867859240208527,21812
6931,1.6942907330213148,21813
6932,1.6936404289852196,21814
6933,1.7029901755956358,21815
6934,1.7019845612745872,21816
6935,1.7097725936450283,21817
6936,1.7087255689800966,21818
6937,1.7110399748758787,8954
6938,1.7160428255294744,21820
6939,1.715774413055513,21821
6940,1.7239898600249413,8957
6941,1.7236182569908134,8958
6942,1.7256799389437625,8959
6943,1.7276336615168641,8960
6944,1.7275114655570813,21826
6945,1.7295712069782387,21827
6946,1.7310185378266267,21828
6947,1.742326713166,21829
6948,1.7450818747434576,21830
6949,1.7470889592787084,21831
6950,1.7511915466864592,21832
6951,1.7499517445084096,21833
6952,1.7497037417579486,21834
6953,1.7476467126720312,21835
6954,1.7383255538306754,21836
6955,1.7387310206982005,21837
6956,1.7458468361320618,21838
6957,1.7457884769432899,21839
6958,1.7484893847338434,21840
6959,1.744369256894913,21841
6960,1.7511792426678254,21842
6961,1.7441416115961954,21843
6962,1.7528927665080045,21844
6963,1.7580089667641834,21845
